time,density1,density2,density3,density4,density5,density6,density7
4365.000000, 22.988506, 37.267081, 7.326007, 34.602076, 43.165468, 9.188361, 3.305785
4380.000000, 34.482759, 31.055901, 7.326007, 3.460208, 100.719424, 10.719755, 0.000000
4395.000000, 68.965517, 27.950311, 7.326007, 3.460208, 100.719424, 7.656968, 0.000000
4410.000000, 34.482759, 31.055901, 32.967033, 3.460208, 93.525180, 9.188361, 0.000000
4425.000000, 22.988506, 31.055901, 43.956044, 3.460208, 35.971223, 13.782542, 13.223140
4440.000000, 0.000000, 15.527950, 54.945055, 6.920415, 0.000000, 29.096478, 8.264463
4455.000000, 22.988506, 15.527950, 29.304029, 44.982699, 14.388489, 22.970904, 11.570248
4470.000000, 11.494253, 18.633540, 3.663004, 55.363322, 21.582734, 13.782542, 28.099174
4485.000000, 34.482759, 12.422360, 3.663004, 0.000000, 43.165468, 24.502297, 14.876033
4500.000000, 45.977011, 9.316770, 7.326007, 0.000000, 21.582734, 30.627871, 4.958678
4515.000000, 22.988506, 31.055901, 18.315018, 3.460208, 28.776978, 22.970904, 0.000000
4530.000000, 22.988506, 21.739130, 47.619048, 6.920415, 35.971223, 19.908116, 1.652893
4545.000000, 0.000000, 15.527950, 32.967033, 3.460208, 35.971223, 22.970904, 3.305785
4560.000000, 0.000000, 21.739130, 25.641026, 24.221453, 71.942446, 21.439510, 1.652893
4575.000000, 11.494253, 31.055901, 3.663004, 31.141869, 43.165468, 32.159265, 13.223140
4590.000000, 34.482759, 24.844720, 0.000000, 3.460208, 21.582734, 41.347626, 36.363636
4605.000000, 57.471264, 9.316770, 14.652015, 3.460208, 0.000000, 35.222052, 24.793388
4620.000000, 11.494253, 27.950311, 29.304029, 3.460208, 7.194245, 19.908116, 24.793388
4635.000000, 11.494253, 27.950311, 58.608059, 3.460208, 14.388489, 10.719755, 38.016529
4650.000000, 22.988506, 12.422360, 51.282051, 31.141869, 7.194245, 12.251149, 28.099174
4665.000000, 22.988506, 15.527950, 14.652015, 41.522491, 43.165468, 13.782542, 13.223140
4680.000000, 34.482759, 34.161491, 7.326007, 20.761246, 115.107914, 13.782542, 3.305785
4695.000000, 22.988506, 49.689441, 0.000000, 3.460208, 122.302158, 10.719755, 1.652893
4710.000000, 57.471264, 21.739130, 32.967033, 3.460208, 122.302158, 7.656968, 4.958678
4725.000000, 80.459770, 12.422360, 54.945055, 3.460208, 71.942446, 15.313936, 19.834711
4740.000000, 45.977011, 24.844720, 51.282051, 6.920415, 14.388489, 44.410413, 14.876033
4755.000000, 11.494253, 40.372671, 29.304029, 38.062284, 14.388489, 39.816233, 9.917355
4770.000000, 0.000000, 43.478261, 10.989011, 31.141869, 43.165468, 27.565084, 24.793388
4785.000000, 0.000000, 52.795031, 3.663004, 3.460208, 14.388489, 27.565084, 31.404959
4800.000000, 0.000000, 62.111801, 3.663004, 6.920415, 7.194245, 38.284839, 16.528926
4815.000000, 22.988506, 37.267081, 36.630037, 3.460208, 14.388489, 29.096478, 6.611570
4830.000000, 22.988506, 12.422360, 87.912088, 3.460208, 21.582734, 24.502297, 6.611570
4845.000000, 80.459770, 0.000000, 65.934066, 20.761246, 28.776978, 22.970904, 3.305785
4860.000000, 22.988506, 24.844720, 40.293040, 34.602076, 43.165468, 22.970904, 1.652893
4875.000000, 22.988506, 52.795031, 7.326007, 44.982699, 14.388489, 27.565084, 11.570248
4890.000000, 11.494253, 59.006211, 7.326007, 3.460208, 50.359712, 38.284839, 33.057851
4905.000000, 11.494253, 46.583851, 21.978022, 0.000000, 7.194245, 41.347626, 24.793388
4920.000000, 0.000000, 40.372671, 47.619048, 0.000000, 0.000000, 26.033691, 29.752066
4935.000000, 11.494253, 12.422360, 91.575092, 3.460208, 7.194245, 18.376723, 34.710744
4950.000000, 34.482759, 6.211180, 73.260073, 24.221453, 0.000000, 16.845329, 29.752066
4965.000000, 57.471264, 6.211180, 40.293040, 44.982699, 64.748201, 19.908116, 14.876033
4980.000000, 11.494253, 40.372671, 3.663004, 48.442907, 93.525180, 18.376723, 3.305785
4995.000000, 11.494253, 40.372671, 7.326007, 10.380623, 165.467626, 15.313936, 1.652893
5010.000000, 22.988506, 21.739130, 29.304029, 3.460208, 165.467626, 13.782542, 3.305785
5025.000000, 11.494253, 21.739130, 51.282051, 3.460208, 107.913669, 21.439510, 18.181818
5040.000000, 11.494253, 12.422360, 65.934066, 6.920415, 43.165468, 35.222052, 16.528926
5055.000000, 22.988506, 15.527950, 36.630037, 31.141869, 28.776978, 45.941807, 9.917355
5070.000000, 57.471264, 12.422360, 10.989011, 34.602076, 35.971223, 35.222052, 23.140496
5085.000000, 91.954023, 12.422360, 7.326007, 10.380623, 35.971223, 38.284839, 24.793388
5100.000000, 68.965517, 34.161491, 10.989011, 3.460208, 64.748201, 50.535988, 13.223140
5115.000000, 22.988506, 27.950311, 40.293040, 3.460208, 57.553957, 39.816233, 3.305785
5130.000000, 34.482759, 18.633540, 58.608059, 3.460208, 79.136691, 38.284839, 0.000000
5145.000000, 0.000000, 21.739130, 62.271062, 6.920415, 86.330935, 39.816233, 0.000000
5160.000000, 11.494253, 18.633540, 29.304029, 41.522491, 100.719424, 38.284839, 0.000000
5175.000000, 0.000000, 27.950311, 7.326007, 41.522491, 86.330935, 42.879020, 11.570248
5190.000000, 34.482759, 27.950311, 7.326007, 13.840830, 50.359712, 41.347626, 31.404959
5205.000000, 91.954023, 12.422360, 18.315018, 13.840830, 28.776978, 44.410413, 36.363636
5220.000000, 11.494253, 24.844720, 25.641026, 13.840830, 0.000000, 47.473201, 41.322314
5235.000000, 11.494253, 27.950311, 47.619048, 13.840830, 14.388489, 27.565084, 51.239669
5250.000000, 11.494253, 15.527950, 47.619048, 20.761246, 43.165468, 29.096478, 41.322314
5265.000000, 22.988506, 21.739130, 10.989011, 55.363322, 79.136691, 27.565084, 26.446281
5280.000000, 0.000000, 40.372671, 3.663004, 3.460208, 136.690647, 22.970904, 19.834711
5295.000000, 34.482759, 49.689441, 0.000000, 0.000000, 165.467626, 22.970904, 1.652893
5310.000000, 68.965517, 21.739130, 21.978022, 3.460208, 158.273381, 22.970904, 0.000000
5325.000000, 103.448276, 12.422360, 43.956044, 3.460208, 129.496403, 24.502297, 13.223140
5340.000000, 68.965517, 21.739130, 47.619048, 13.840830, 35.971223, 29.096478, 31.404959
5355.000000, 11.494253, 43.478261, 21.978022, 34.602076, 28.776978, 42.879020, 21.487603
5370.000000, 11.494253, 59.006211, 7.326007, 31.141869, 28.776978, 38.284839, 28.099174
5385.000000, 11.494253, 59.006211, 7.326007, 0.000000, 35.971223, 38.284839, 38.016529
5400.000000, 22.988506, 59.006211, 10.989011, 3.460208, 7.194245, 42.879020, 41.322314
5415.000000, 11.494253, 46.583851, 40.293040, 3.460208, 28.776978, 35.222052, 21.487603
5430.000000, 34.482759, 15.527950, 62.271062, 3.460208, 35.971223, 32.159265, 8.264463
5445.000000, 68.965517, 3.105590, 76.923077, 10.380623, 43.165468, 35.222052, 4.958678
5460.000000, 11.494253, 27.950311, 51.282051, 34.602076, 57.553957, 35.222052, 3.305785
5475.000000, 22.988506, 46.583851, 14.652015, 48.442907, 21.582734, 45.941807, 11.570248
5490.000000, 11.494253, 46.583851, 7.326007, 13.840830, 50.359712, 49.004594, 31.404959
5505.000000, 22.988506, 43.478261, 18.315018, 3.460208, 28.776978, 45.941807, 31.404959
5520.000000, 22.988506, 31.055901, 43.956044, 3.460208, 14.388489, 30.627871, 44.628099
5535.000000, 11.494253, 24.844720, 76.923077, 6.920415, 14.388489, 21.439510, 46.280992
5550.000000, 34.482759, 6.211180, 65.934066, 31.141869, 35.971223, 27.565084, 42.975207
5565.000000, 68.965517, 3.105590, 25.641026, 41.522491, 50.359712, 22.970904, 26.446281
5580.000000, 22.988506, 31.055901, 3.663004, 34.602076, 122.302158, 21.439510, 13.223140
5595.000000, 22.988506, 46.583851, 0.000000, 6.920415, 172.661871, 19.908116, 4.958678
5610.000000, 22.988506, 31.055901, 32.967033, 6.920415, 165.467626, 21.439510, 0.000000
5625.000000, 11.494253, 12.422360, 73.260073, 6.920415, 115.107914, 16.845329, 13.223140
5640.000000, 11.494253, 12.422360, 80.586081, 13.840830, 35.971223, 35.222052, 29.752066
5655.000000, 11.494253, 12.422360, 43.956044, 44.982699, 35.971223, 47.473201, 14.876033
5670.000000, 45.977011, 12.422360, 14.652015, 48.442907, 57.553957, 38.284839, 26.446281
5685.000000, 80.459770, 12.422360, 3.663004, 10.380623, 35.971223, 39.816233, 33.057851
5700.000000, 45.977011, 24.844720, 10.989011, 3.460208, 43.165468, 45.941807, 28.099174
5715.000000, 0.000000, 34.161491, 32.967033, 3.460208, 64.748201, 38.284839, 23.140496
5730.000000, 11.494253, 12.422360, 62.271062, 3.460208, 86.330935, 38.284839, 6.611570
5745.000000, 45.977011, 15.527950, 54.945055, 6.920415, 79.136691, 36.753446, 4.958678
5760.000000, 0.000000, 34.161491, 18.315018, 38.062284, 79.136691, 38.284839, 1.652893
5775.000000, 0.000000, 34.161491, 7.326007, 31.141869, 64.748201, 36.753446, 11.570248
5790.000000, 57.471264, 34.161491, 7.326007, 0.000000, 28.776978, 45.941807, 31.404959
5805.000000, 91.954023, 18.633540, 14.652015, 6.920415, 0.000000, 44.410413, 34.710744
5820.000000, 45.977011, 18.633540, 43.956044, 3.460208, 7.194245, 29.096478, 49.586777
5835.000000, 11.494253, 34.161491, 62.271062, 3.460208, 0.000000, 13.782542, 51.239669
5850.000000, 11.494253, 15.527950, 43.956044, 27.681661, 21.582734, 13.782542, 47.933884
5865.000000, 11.494253, 15.527950, 14.652015, 48.442907, 79.136691, 16.845329, 31.404959
5880.000000, 11.494253, 27.950311, 3.663004, 24.221453, 115.107914, 13.782542, 13.223140
5895.000000, 0.000000, 49.689441, 0.000000, 3.460208, 172.661871, 12.251149, 8.264463
5910.000000, 45.977011, 15.527950, 25.641026, 3.460208, 172.661871, 10.719755, 1.652893
5925.000000, 80.459770, 3.105590, 51.282051, 3.460208, 129.496403, 13.782542, 14.876033
5940.000000, 22.988506, 24.844720, 43.956044, 13.840830, 64.748201, 33.690658, 18.181818
5955.000000, 11.494253, 34.161491, 18.315018, 41.522491, 7.194245, 38.284839, 11.570248
5970.000000, 11.494253, 46.583851, 7.326007, 27.681661, 43.165468, 36.753446, 34.710744
5985.000000, 22.988506, 49.689441, 7.326007, 0.000000, 21.582734, 33.690658, 24.793388
6000.000000, 11.494253, 59.006211, 3.663004, 6.920415, 14.388489, 38.284839, 19.834711
6015.000000, 11.494253, 43.478261, 36.630037, 6.920415, 21.582734, 33.690658, 9.917355
6030.000000, 57.471264, 15.527950, 54.945055, 3.460208, 35.971223, 30.627871, 3.305785
6045.000000, 80.459770, 9.316770, 54.945055, 24.221453, 35.971223, 30.627871, 3.305785
6060.000000, 45.977011, 24.844720, 25.641026, 34.602076, 64.748201, 30.627871, 1.652893
6075.000000, 34.482759, 62.111801, 7.326007, 41.522491, 43.165468, 36.753446, 14.876033
6090.000000, 11.494253, 68.322981, 7.326007, 3.460208, 43.165468, 39.816233, 38.016529
6105.000000, 11.494253, 59.006211, 21.978022, 0.000000, 7.194245, 35.222052, 33.057851
6120.000000, 22.988506, 37.267081, 47.619048, 0.000000, 7.194245, 27.565084, 49.586777
6135.000000, 11.494253, 24.844720, 84.249084, 0.000000, 0.000000, 18.376723, 59.504132
6150.000000, 45.977011, 3.105590, 73.260073, 27.681661, 21.582734, 18.376723, 52.892562
6165.000000, 80.459770, 3.105590, 36.630037, 48.442907, 57.553957, 18.376723, 29.752066
6180.000000, 11.494253, 27.950311, 7.326007, 38.062284, 115.107914, 18.376723, 16.528926
6195.000000, 11.494253, 46.583851, 7.326007, 13.840830, 158.273381, 16.845329, 9.917355
6210.000000, 11.494253, 24.844720, 36.630037, 3.460208, 172.661871, 15.313936, 0.000000
6225.000000, 11.494253, 9.316770, 58.608059, 3.460208, 115.107914, 24.502297, 9.917355
6240.000000, 22.988506, 9.316770, 51.282051, 3.460208, 64.748201, 30.627871, 21.487603
6255.000000, 22.988506, 21.739130, 29.304029, 44.982699, 43.165468, 38.284839, 8.264463
6270.000000, 22.988506, 15.527950, 3.663004, 34.602076, 28.776978, 39.816233, 24.793388
6285.000000, 68.965517, 15.527950, 3.663004, 3.460208, 28.776978, 41.347626, 33.057851
6300.000000, 11.494253, 31.055901, 7.326007, 3.460208, 14.388489, 45.941807, 24.793388
6315.000000, 45.977011, 12.422360, 43.956044, 3.460208, 14.388489, 44.410413, 9.917355
6330.000000, 11.494253, 18.633540, 54.945055, 3.460208, 28.776978, 44.410413, 8.264463
6345.000000, 11.494253, 18.633540, 47.619048, 17.301038, 43.165468, 41.347626, 8.264463
6360.000000, 34.482759, 27.950311, 14.652015, 48.442907, 64.748201, 42.879020, 6.611570
6375.000000, 22.988506, 43.478261, 7.326007, 34.602076, 64.748201, 39.816233, 16.528926
6390.000000, 68.965517, 37.267081, 3.663004, 3.460208, 28.776978, 42.879020, 36.363636
6405.000000, 91.954023, 21.739130, 18.315018, 3.460208, 21.582734, 53.598775, 38.016529
6420.000000, 91.954023, 24.844720, 40.293040, 3.460208, 14.388489, 30.627871, 52.892562
6435.000000, 22.988506, 49.689441, 58.608059, 3.460208, 7.194245, 18.376723, 64.462810
6450.000000, 57.471264, 18.633540, 80.586081, 34.602076, 0.000000, 15.313936, 56.198347
6465.000000, 22.988506, 27.950311, 43.956044, 51.903114, 35.971223, 15.313936, 39.669421
6480.000000, 0.000000, 40.372671, 3.663004, 48.442907, 115.107914, 13.782542, 24.793388
6495.000000, 0.000000, 52.795031, 3.663004, 6.920415, 194.244604, 12.251149, 9.917355
6510.000000, 45.977011, 24.844720, 25.641026, 6.920415, 194.244604, 13.782542, 4.958678
6525.000000, 80.459770, 6.211180, 54.945055, 6.920415, 122.302158, 15.313936, 18.181818
6540.000000, 22.988506, 31.055901, 58.608059, 17.301038, 50.359712, 32.159265, 18.181818
6555.000000, 0.000000, 40.372671, 29.304029, 34.602076, 28.776978, 42.879020, 14.876033
6570.000000, 22.988506, 52.795031, 7.326007, 48.442907, 21.582734, 41.347626, 31.404959
6585.000000, 11.494253, 62.111801, 7.326007, 44.982699, 28.776978, 33.690658, 42.975207
6600.000000, 11.494253, 65.217391, 3.663004, 27.681661, 57.553957, 29.096478, 34.710744
6615.000000, 22.988506, 43.478261, 36.630037, 31.141869, 71.942446, 22.970904, 23.140496
6630.000000, 57.471264, 15.527950, 73.260073, 31.141869, 107.913669, 22.970904, 13.223140
6645.000000, 91.954023, 0.000000, 76.923077, 34.602076, 122.302158, 24.502297, 3.305785
6660.000000, 80.459770, 21.739130, 36.630037, 38.062284, 151.079137, 21.439510, 0.000000
6675.000000, 0.000000, 55.900621, 10.989011, 48.442907, 107.913669, 26.033691, 8.264463
6690.000000, 11.494253, 62.111801, 10.989011, 58.823529, 35.971223, 35.222052, 39.669421
6705.000000, 11.494253, 59.006211, 21.978022, 51.903114, 43.165468, 39.816233, 29.752066
6720.000000, 11.494253, 43.478261, 43.956044, 51.903114, 0.000000, 42.879020, 29.752066
6735.000000, 0.000000, 21.739130, 80.586081, 51.903114, 0.000000, 29.096478, 46.280992
6750.000000, 68.965517, 6.211180, 80.586081, 48.442907, 50.359712, 21.439510, 47.933884
6765.000000, 126.436782, 3.105590, 47.619048, 44.982699, 143.884892, 22.970904, 31.404959
6780.000000, 68.965517, 31.055901, 14.652015, 34.602076, 187.050360, 21.439510, 13.223140
6795.000000, 0.000000, 55.900621, 3.663004, 41.522491, 201.438849, 22.970904, 3.305785
6810.000000, 22.988506, 37.267081, 32.967033, 38.062284, 194.244604, 21.439510, 3.305785
6825.000000, 22.988506, 9.316770, 58.608059, 38.062284, 122.302158, 24.502297, 18.181818
6840.000000, 0.000000, 18.633540, 65.934066, 38.062284, 64.748201, 39.816233, 24.793388
6855.000000, 22.988506, 18.633540, 40.293040, 76.124567, 35.971223, 35.222052, 26.446281
6870.000000, 57.471264, 18.633540, 10.989011, 83.044983, 64.748201, 36.753446, 44.628099
6885.000000, 103.448276, 21.739130, 7.326007, 107.266436, 28.776978, 38.284839, 49.586777
6900.000000, 45.977011, 37.267081, 7.326007, 83.044983, 64.748201, 42.879020, 46.280992
6915.000000, 0.000000, 46.583851, 32.967033, 83.044983, 57.553957, 35.222052, 31.404959
6930.000000, 0.000000, 15.527950, 84.249084, 83.044983, 86.330935, 32.159265, 28.099174
6945.000000, 11.494253, 12.422360, 73.260073, 72.664360, 100.719424, 32.159265, 19.834711
6960.000000, 22.988506, 21.739130, 36.630037, 72.664360, 151.079137, 32.159265, 6.611570
6975.000000, 22.988506, 31.055901, 10.989011, 72.664360, 115.107914, 30.627871, 14.876033
6990.000000, 68.965517, 31.055901, 10.989011, 79.584775, 50.359712, 39.816233, 33.057851
7005.000000, 103.448276, 15.527950, 18.315018, 79.584775, 28.776978, 42.879020, 54.545455
7020.000000, 57.471264, 24.844720, 40.293040, 83.044983, 35.971223, 47.473201, 61.157025
7035.000000, 11.494253, 43.478261, 43.956044, 83.044983, 21.582734, 36.753446, 67.768595
7050.000000, 11.494253, 21.739130, 58.608059, 100.346021, 35.971223, 32.159265, 59.504132
7065.000000, 22.988506, 21.739130, 25.641026, 79.584775, 107.913669, 29.096478, 41.322314
7080.000000, 0.000000, 27.950311, 3.663004, 79.584775, 151.079137, 27.565084, 26.446281
7095.000000, 11.494253, 43.478261, 3.663004, 62.283737, 172.661871, 30.627871, 6.611570
7110.000000, 57.471264, 12.422360, 14.652015, 65.743945, 165.467626, 27.565084, 3.305785
7125.000000, 91.954023, 6.211180, 32.967033, 69.204152, 136.690647, 26.033691, 18.181818
7140.000000, 57.471264, 21.739130, 51.282051, 76.124567, 43.165468, 38.284839, 33.057851
7155.000000, 11.494253, 43.478261, 25.641026, 96.885813, 35.971223, 38.284839, 36.363636
7170.000000, 34.482759, 55.900621, 7.326007, 110.726644, 35.971223, 42.879020, 59.504132
7185.000000, 11.494253, 77.639752, 3.663004, 83.044983, 21.582734, 38.284839, 72.727273
7200.000000, 0.000000, 83.850932, 3.663004, 55.363322, 79.136691, 44.410413, 59.504132
7215.000000, 22.988506, 55.900621, 36.630037, 51.903114, 86.330935, 42.879020, 46.280992
7230.000000, 22.988506, 31.055901, 69.597070, 51.903114, 86.330935, 36.753446, 28.099174
7245.000000, 22.988506, 15.527950, 84.249084, 62.283737, 107.913669, 39.816233, 21.487603
7260.000000, 11.494253, 15.527950, 69.597070, 55.363322, 158.273381, 38.284839, 23.140496
7275.000000, 0.000000, 18.633540, 43.956044, 83.044983, 107.913669, 39.816233, 36.363636
7290.000000, 22.988506, 18.633540, 14.652015, 100.346021, 57.553957, 32.159265, 51.239669
7305.000000, 57.471264, 18.633540, 10.989011, 110.726644, 35.971223, 42.879020, 71.074380
7320.000000, 22.988506, 43.478261, 10.989011, 114.186851, 14.388489, 32.159265, 82.644628
7335.000000, 11.494253, 46.583851, 7.326007, 117.647059, 21.582734, 27.565084, 77.685950
7350.000000, 11.494253, 46.583851, 14.652015, 114.186851, 35.971223, 27.565084, 69.421488
7365.000000, 34.482759, 46.583851, 36.630037, 79.584775, 86.330935, 22.970904, 52.892562
7380.000000, 22.988506, 15.527950, 43.956044, 72.664360, 136.690647, 22.970904, 39.669421
7395.000000, 11.494253, 18.633540, 29.304029, 72.664360, 179.856115, 21.439510, 26.446281
7410.000000, 34.482759, 0.000000, 36.630037, 65.743945, 172.661871, 19.908116, 29.752066
7425.000000, 68.965517, 6.211180, 36.630037, 79.584775, 129.496403, 19.908116, 41.322314
7440.000000, 11.494253, 31.055901, 32.967033, 83.044983, 50.359712, 27.565084, 51.239669
7455.000000, 0.000000, 43.478261, 7.326007, 110.726644, 35.971223, 33.690658, 57.851240
7470.000000, 11.494253, 52.795031, 7.326007, 96.885813, 50.359712, 39.816233, 77.685950
7485.000000, 22.988506, 59.006211, 3.663004, 93.425606, 7.194245, 36.753446, 74.380165
7500.000000, 11.494253, 52.795031, 18.315018, 58.823529, 57.553957, 44.410413, 74.380165
7515.000000, 0.000000, 34.161491, 51.282051, 58.823529, 64.748201, 33.690658, 62.809917
7530.000000, 45.977011, 3.105590, 73.260073, 58.823529, 64.748201, 29.096478, 42.975207
7545.000000, 91.954023, 0.000000, 65.934066, 62.283737, 86.330935, 30.627871, 23.140496
7560.000000, 68.965517, 21.739130, 36.630037, 58.823529, 136.690647, 30.627871, 26.446281
7575.000000, 11.494253, 52.795031, 10.989011, 89.965398, 158.273381, 16.845329, 41.322314
7590.000000, 0.000000, 62.111801, 7.326007, 83.044983, 115.107914, 15.313936, 59.504132
7605.000000, 11.494253, 77.639752, 7.326007, 89.965398, 43.165468, 30.627871, 66.115702
7620.000000, 11.494253, 86.956522, 7.326007, 89.965398, 28.776978, 42.879020, 71.074380
7635.000000, 45.977011, 102.484472, 10.989011, 93.425606, 14.388489, 33.690658, 67.768595
7650.000000, 57.471264, 83.850932, 10.989011, 83.044983, 35.971223, 29.096478, 56.198347
7665.000000, 103.448276, 55.900621, 43.956044, 44.982699, 64.748201, 32.159265, 39.669421
7680.000000, 34.482759, 46.583851, 21.978022, 48.442907, 122.302158, 26.033691, 23.140496
7695.000000, 22.988506, 40.372671, 43.956044, 48.442907, 187.050360, 27.565084, 9.917355
7710.000000, 34.482759, 15.527950, 80.586081, 31.141869, 179.856115, 27.565084, 3.305785
7725.000000, 22.988506, 31.055901, 91.575092, 27.681661, 143.884892, 27.565084, 19.834711
7740.000000, 11.494253, 34.161491, 80.586081, 44.982699, 100.719424, 30.627871, 33.057851
7755.000000, 0.000000, 43.478261, 51.282051, 62.283737, 107.913669, 30.627871, 46.280992
7770.000000, 68.965517, 40.372671, 29.304029, 83.044983, 107.913669, 22.970904, 56.198347
7785.000000, 80.459770, 43.478261, 10.989011, 83.044983, 79.136691, 38.284839, 49.586777
7800.000000, 11.494253, 46.583851, 18.315018, 65.743945, 107.913669, 44.410413, 44.628099
7815.000000, 0.000000, 34.161491, 58.608059, 65.743945, 115.107914, 39.816233, 31.404959
7830.000000, 0.000000, 12.422360, 91.575092, 62.283737, 122.302158, 36.753446, 24.793388
7845.000000, 11.494253, 15.527950, 95.238095, 51.903114, 151.079137, 36.753446, 13.223140
7860.000000, 11.494253, 9.316770, 73.260073, 38.062284, 201.438849, 35.222052, 6.611570
7875.000000, 22.988506, 24.844720, 32.967033, 62.283737, 165.467626, 30.627871, 16.528926
7890.000000, 45.977011, 24.844720, 29.304029, 100.346021, 107.913669, 22.970904, 24.793388
7905.000000, 103.448276, 24.844720, 29.304029, 103.806228, 64.748201, 29.096478, 44.628099
7920.000000, 68.965517, 43.478261, 29.304029, 103.806228, 35.971223, 35.222052, 56.198347
7935.000000, 11.494253, 83.850932, 29.304029, 103.806228, 0.000000, 38.284839, 56.198347
7950.000000, 34.482759, 71.428571, 43.956044, 79.584775, 28.776978, 35.222052, 46.280992
7965.000000, 22.988506, 49.689441, 54.945055, 58.823529, 71.942446, 30.627871, 36.363636
7980.000000, 0.000000, 37.267081, 58.608059, 51.903114, 143.884892, 29.096478, 23.140496
7995.000000, 11.494253, 18.633540, 54.945055, 58.823529, 151.079137, 29.096478, 4.958678
8010.000000, 34.482759, 6.211180, 58.608059, 69.204152, 143.884892, 27.565084, 3.305785
8025.000000, 80.459770, 3.105590, 76.923077, 76.124567, 115.107914, 21.439510, 9.917355
8040.000000, 45.977011, 31.055901, 65.934066, 89.965398, 43.165468, 27.565084, 28.099174
8055.000000, 0.000000, 43.478261, 54.945055, 93.425606, 7.194245, 38.284839, 46.280992
8070.000000, 0.000000, 65.217391, 18.315018, 103.806228, 21.582734, 24.502297, 59.504132
8085.000000, 11.494253, 71.428571, 7.326007, 89.965398, 14.388489, 27.565084, 66.115702
8100.000000, 11.494253, 59.006211, 21.978022, 55.363322, 57.553957, 32.159265, 49.586777
8115.000000, 11.494253, 37.267081, 43.956044, 51.903114, 79.136691, 29.096478, 49.586777
8130.000000, 22.988506, 24.844720, 73.260073, 55.363322, 107.913669, 32.159265, 36.363636
8145.000000, 11.494253, 18.633540, 87.912088, 65.743945, 115.107914, 32.159265, 29.752066
8160.000000, 0.000000, 9.316770, 69.597070, 86.505190, 136.690647, 30.627871, 26.446281
8175.000000, 11.494253, 18.633540, 43.956044, 93.425606, 100.719424, 30.627871, 33.057851
8190.000000, 0.000000, 21.739130, 10.989011, 110.726644, 57.553957, 29.096478, 52.892562
8205.000000, 22.988506, 24.844720, 7.326007, 107.266436, 28.776978, 27.565084, 71.074380
8220.000000, 57.471264, 27.950311, 7.326007, 72.664360, 21.582734, 22.970904, 77.685950
8235.000000, 34.482759, 37.267081, 7.326007, 41.522491, 79.136691, 24.502297, 79.338843
8250.000000, 34.482759, 40.372671, 10.989011, 31.141869, 107.913669, 33.690658, 61.157025
8265.000000, 22.988506, 40.372671, 25.641026, 48.442907, 100.719424, 36.753446, 46.280992
8280.000000, 22.988506, 15.527950, 54.945055, 76.124567, 100.719424, 38.284839, 31.404959
8295.000000, 11.494253, 18.633540, 18.315018, 134.948097, 100.719424, 38.284839, 14.876033
8310.000000, 11.494253, 12.422360, 18.315018, 128.027682, 107.913669, 38.284839, 9.917355
8325.000000, 0.000000, 6.211180, 29.304029, 100.346021, 100.719424, 32.159265, 21.487603
8340.000000, 0.000000, 18.633540, 25.641026, 117.647059, 50.359712, 30.627871, 36.363636
8355.000000, 11.494253, 18.633540, 3.663004, 131.487889, 14.388489, 26.033691, 46.280992
8370.000000, 57.471264, 18.633540, 3.663004, 100.346021, 35.971223, 22.970904, 62.809917
8385.000000, 80.459770, 21.739130, 3.663004, 69.204152, 28.776978, 19.908116, 69.421488
8400.000000, 22.988506, 40.372671, 14.652015, 55.363322, 57.553957, 35.222052, 56.198347
8415.000000, 0.000000, 27.950311, 47.619048, 44.982699, 57.553957, 44.410413, 42.975207
8430.000000, 11.494253, 6.211180, 76.923077, 51.903114, 57.553957, 49.004594, 26.446281
8445.000000, 0.000000, 9.316770, 80.586081, 72.664360, 79.136691, 49.004594, 14.876033
8460.000000, 0.000000, 15.527950, 54.945055, 96.885813, 86.330935, 47.473201, 6.611570
8475.000000, 22.988506, 9.316770, 32.967033, 89.965398, 79.136691, 47.473201, 14.876033
8490.000000, 11.494253, 18.633540, 14.652015, 89.965398, 50.359712, 45.941807, 24.793388
8505.000000, 34.482759, 24.844720, 3.663004, 93.425606, 21.582734, 49.004594, 42.975207
8520.000000, 68.965517, 27.950311, 3.663004, 55.363322, 28.776978, 47.473201, 51.239669
8535.000000, 68.965517, 37.267081, 3.663004, 10.380623, 43.165468, 49.004594, 54.545455
8550.000000, 34.482759, 52.795031, 7.326007, 10.380623, 79.136691, 61.255743, 38.016529
8565.000000, 11.494253, 40.372671, 10.989011, 17.301038, 79.136691, 59.724349, 26.446281
8580.000000, 11.494253, 37.267081, 25.641026, 31.141869, 79.136691, 64.318530, 13.223140
8595.000000, 11.494253, 31.055901, 21.978022, 55.363322, 79.136691, 65.849923, 3.305785
8610.000000, 0.000000, 9.316770, 51.282051, 58.823529, 86.330935, 67.381317, 3.305785
8625.000000, 11.494253, 6.211180, 65.934066, 24.221453, 79.136691, 67.381317, 14.876033
8640.000000, 22.988506, 15.527950, 65.934066, 10.380623, 50.359712, 56.661562, 28.099174
8655.000000, 34.482759, 18.633540, 29.304029, 34.602076, 43.165468, 56.661562, 42.975207
8670.000000, 57.471264, 18.633540, 7.326007, 24.221453, 35.971223, 59.724349, 61.157025
8685.000000, 57.471264, 27.950311, 3.663004, 3.460208, 21.582734, 62.787136, 64.462810
8700.000000, 34.482759, 46.583851, 18.315018, 3.460208, 7.194245, 75.038285, 67.768595
8715.000000, 11.494253, 24.844720, 47.619048, 3.460208, 14.388489, 71.975498, 64.462810
